possuir	O
desde	O
cedo	O
habilidades	O
para	O
a	O
literatura.	O
Em	O
razão	O
do	O
casamento,	O
muda-se	O
com	O
a	O
mãe	O
e	O
um	O
tio-avô,	O
Manuel Gualdino da Cunha	PESSOA
,	O
para	O
Durban	LOCAL
,	O
onde	O
passa	O
a	O
maior	O
parte	O
da	O
sua	O
juventude.	O
Viajam	O
no	O
navio	O
Funchal	COISA
até	O
à	O
Madeira	LOCAL
e	O
depois	O
no	O
paquete	O
Inglês	O
Hawarden Castle	COISA
até	O
ao	O
Cabo da Boa Esperança	LOCAL
.	O
Tendo	O
que	O
dividir	O
a	O
atenção	O
da	O
mãe	O
com	O
os	O
filhos	O
do	O
casamento	O
e	O
com	O
o	O
padrasto,	O
Pessoa	PESSOA
isola-se,	O
o	O
que	O
lhe	O
propiciava	O
momentos	O
de	O
reflexão.	O
Em	O
Durban	LOCAL
recebe	O
uma	O
educação	O
britânica,	O
o	O
que	O
lhe	O
proporciona	O
um	O
profundo	O
contacto	O
com	O
a	O
língua	O
inglesa.	O
Os	O
seus	O
primeiros	O
textos	O
e	O
estudos	O
são	O
feitos	O
em	O
inglês.	O
Mantém	O
contato	O
com	O
a	O
literatura	O
inglesa	O
através	O
de	O
autores	O
como	O
Shakespeare	PESSOA
,	O
Edgar Allan Poe	PESSOA
,	O
John Milton	PESSOA
,	O
Lord Byron	PESSOA
,	O
John Keats	PESSOA
,	O
Percy Shelley	PESSOA
,	O
Alfred Tennyson	PESSOA
,	O
entre	O
outros.	O
O	O
inglês	O
teve	O
grande	O
destaque	O
na	O
sua	O
vida,	O
trabalhando	O
com	O
o	O
idioma	O
quando,	O
mais tarde	TEMPO
,	O
se	O
torna	O
correspondente	O
comercial	O
em	O
Lisboa	LOCAL
,	O
além	O
de	O
utilizar	O
o	O
idioma	O
em	O
alguns	O
dos	O
seus	O
textos	O
e	O
traduzir	O
trabalhos	O
de	O
poetas	O
ingleses,	O
como	O
O Corvo	OBRA
e	O
Annabel Lee	OBRA
de	O
Edgar Allan Poe	PESSOA
.	O
Com	O
excepção	O
de	O
Mensagem	OBRA
,	O
os	O
únicos	O
livros	O
publicados	O
em	O
vida	O
são	O
os	O
das	O
colectâneas	O
dos	O
seus	O
poemas	O
ingleses:	O
Antinous	OBRA
e	O
35 Sonnets	OBRA
e	O
English Poems I - II	OBRA
e	O
III	OBRA
,	O
escritos	O
entre 1918 e 1921	TEMPO
.	O
Faz	O
o	O
curso	O
primário	O
na	O
escola	O
de	O
freiras	O
irlandesas	O
da	O
West Street	LOCAL
,	O
onde	O
realiza	O
a	O
sua	O
primeira	O
comunhão	O
e	O
percorre	O
em três anos	TEMPO
o	O
equivalente	O
a	O
cinco.	O
Em 1899	TEMPO
ingressa	O
na	O
Durban High School	ORGANIZACAO
,	O
onde	O
permanecerá	O
durante três anos	TEMPO
e	O
será	O
um	O
dos	O
primeiros	O
alunos	O
da	O
turma,	O
no mesmo ano	TEMPO
cria	O
o	O
pseudónimo	O
Alexander Search	ABSTRACCAO
,	O
no	O
qual	O
envia	O
cartas	O
a	O
si	O
mesmo	O
utilizando	O
esse	O
nome.	O
No ano de 1901	TEMPO
é	O
aprovado	O
com	O
distinção	O
no	O
seu	O
primeiro	O
exame	O
da	O
Cape Scholl High Examination	ORGANIZACAO
,	O
escreve	O
os	O
primeiros	O
poemas	O
em	O
inglês.	O
Na mesma época	TEMPO
morre	O
sua	O
irmã	O
Madalena Henriqueta	PESSOA
,	O
de	O
dois	O
anos.	O
De	O
férias,	O
parte	O
em 1901	TEMPO
com	O
a	O
família	O
para	O
Portugal	LOCAL
.	O
No	O
navio	O
em	O
que	O
viajam,	O
o	O
paquete	O
König	COISA
,	O
vem	O
o	O
corpo	O
da	O
sua	O
irmã	O
falecida.	O
Em	O
Lisboa	LOCAL
mora	O
com	O
a	O
família	O
em	O
Pedrouços	LOCAL
e	O
depois	TEMPO
na	O
Avenida de D. Carlos I	LOCAL
,	O
n.º.	O
109,	O
3º.	O
Esquerdo.	O
Na	O
capital	O
portuguesa	O
nasce	O
João Maria	PESSOA
,	O
quarto	O
filho	O
do	O
segundo	O
casamento	O
da	O
mãe	O
de	O
Pessoa	PESSOA
.	O
Viaja	O
com	O
o	O
padrasto,	O
a	O
mãe	O
e	O
os	O
irmãos	O
à	O
Ilha Terceira	LOCAL
,	O
nos	O
Açores	LOCAL
,	O
onde	O
vive	O
a	O
família	O
materna.	O
Também	O
partem	O
para	O
Tavira	LOCAL
onde	O
para	O
visitar	O
os	O
parentes	O
paternos.	O
Nessa época	TEMPO
escreve	O
a	O
poesia	O
.	O
Fernando Pessoa	PESSOA
permanece	O
em	O
Lisboa	LOCAL
enquanto	O
todos	O
regressam	O
para	O
Durban	LOCAL
:	O
a	O
mãe,	O
o	O
padrasto,	O
os	O
irmãos	O
e	O
a	O
criada	O
Paciência	PESSOA
que	O
viera	O
com	O
eles.	O
Volta	O
sozinho	O
para	O
a	O
África	LOCAL
no	O
vapor	O
Herzog	COISA
.	O
Na mesma época	TEMPO
,	O
tenta	O
escrever	O
romances	O
em	O
inglês	O
e	O
matricula-se	O
na	O
Commercial School	ORGANIZACAO
.	O
Lá	O
estuda	O
à noite	TEMPO
enquanto	O
de dia	TEMPO
se	O
ocupa	O
com	O
disciplinas	O
humanísticas.	O
Em 1903	TEMPO
,	O
candidata-se	O
à	O
.	O
Na	O
prova	O
de	O
exame	O
para	O
a	O
admissão,	O
não	O
obtém	O
uma	O
boa	O
classificação,	O
mas	O
tira	O
a	O
melhor	O
nota	O
entre	O
os	O
899	VALOR
candidatos	O
no	O
ensaio	O
de	O
estilo	O
inglês.	O
Recebe	O
por	O
isso	O
o	O
Queen Victoria Memorial Prize	OUTRO
(«	O
Prémio Rainha Vitória	OUTRO
»).	O
Um ano depois	TEMPO
novamente	O
ingressa	O
na	O
Durban High School	ORGANIZACAO
onde	O
frequenta	O
o	O
equivalente	O
a	O
um	O
primeiro	O
ano	O
universitário,	O
Aprofunda	O
a	O
sua	O
cultura,	O
lendo	O
clássicos	O
ingleses	O
e	O
latinos;	O
escreve	O
poesia	O
e	O
prosa	O
em	O
inglês	O
e	O
surgem	O
os	O
heterónimos	O
Charles Robert Anon	ABSTRACCAO
e	O
H. M. F. Lecher	ABSTRACCAO
;	O
nasce	O
z	O
sua	O
irmã	O
Maria Clara	PESSOA
e	O
publica	O
o	O
jornal	O
do	O
liceu	O
um	O
ensaio	O
crítico	O
intitulado	O
Macaulay	ABSTRACCAO
.	O
Por	O
fim,	O
encerra	O
os	O
seus	O
bem	O
sucedidos	O
estudos	O
na	O
África do Sul	LOCAL
após	O
realizar	O
na	O
Universidade	ORGANIZACAO
o	O
«	O
Intermediate Examination in Arts	ABSTRACCAO
»,	O
adquirindo	O
bons	O
resultados.	O
Volta	O
definitiva	O
a	O
Portugal	LOCAL
e	O
início	O
de	O
carreira	O
Deixando	O
a	O
família	O
em	O
Durban	LOCAL
,	O
regressou	O
definitivamente	O
à	O
capital	O
portuguesa,	O
sozinho,	O
em 1905	TEMPO
.	O
Passa	O
a	O
viver	O
com	O
a	O
avó Dionísia	PESSOA
e	O
as	O
duas	O
tias	O
na	O
Rua da Bela Vista	LOCAL
,	O
17.	O
A	O
mãe	O
e	O
o	O
padrasto	O
também	O
retornam	O
a	O
Lisboa	LOCAL
,	O
durante um período	TEMPO
de	O
férias	O
de um ano	TEMPO
em	O
que	O
Pessoa	PESSOA
volta	O
a	O
morar	O
com	O
eles.	O
Continua	O
a	O
produção	O
de	O
poemas	O
em	O
inglês	O
e	O
em 1906	TEMPO
matricula-se	O
no	O
Curso Superior de Letras	ORGANIZACAO
(actual	O
),	O
que	O
abandona	O
sem	O
sequer	O
completar	O
o primeiro ano	TEMPO
.	O
É	O
nesta época	TEMPO
que	O
entra	O
em	O
contacto	O
com	O
importantes	O
escritores	O
de	O
literatura	O
da	O
língua	O
portuguesa.	O
Interessa-se	O
pela	O
obra	O
de	O
Cesário Verde	PESSOA
e	O
pelos	O
sermões	O
do	O
Padre Antônio Vieira	PESSOA
.	O
Em Agosto de 1907	TEMPO
,	O
morre	O
a	O
sua	O
avó Dionísia	PESSOA
,	O
deixando-lhe	O
uma	O
pequena	O
herança.	O
Com	O
esse	O
dinheiro,	O
monta	O
uma	O
pequena	O
tipografia,	O
que	O
rapidamente	O
faliu,	O
na	O
Rua da Conceição da Glória	LOCAL
,	O
38-4.º,	O
sob	O
o	O
nome	O
de	O
«	O
Empresa Íbis --- Tipografia Editora --- Oficinas a Vapor	ABSTRACCAO
».	O
A partir de 1908	TEMPO
,	O
dedica-se	O
à	O
tradução	O
de	O
correspondência	O
comercial,	O
um	O
trabalho	O
que	O
poderíamos	O
chamar	O
de	O
"correspondente	O
estrangeiro".	O
Nessa	O
profissão	O
trabalha	O
a	O
vida	O
toda,	O
tendo	O
uma	O
modesta	O
vida	O
pública.	O
Inicia	O
a	O
sua	O
actividade	O
de	O
ensaista	O
e	O
crítico	O
literário	O
com	O
a	O
publicação,	O
em 1912	TEMPO
,	O
na	O
revista	O
«	O
Águia	LOCAL
»,	O
do	O
artigo	O
«	O
»,	O
a	O
que	O
se	O
seguiriam	O
outros.	O
Pessoa	PESSOA
é	O
internado	O
no dia 29 de Novembro de 1935	TEMPO
,	O
no	O
Hospital de São Luís dos Franceses	ORGANIZACAO
,	O
com	O
diagnóstico	O
de	O
"cólica	O
hepática"	O
(provavelmente	O
uma	O
colangite	O
aguda	O
causada	O
por	O
cálculo	O
biliar),	O
falecendo	O
de	O
suas	O
complicações,	O
possivelmente	O
associada	O
a	O
uma	O
cirrose	O
hepática	O
provocada	O
pelo	O
óbvio	O
excesso	O
de	O
álcool	O
ao	O
longo	O
da	O
sua	O
vida	O
(a	O
título	O
de	O
curiosidade	O
acredita-se	O
que	O
era	O
muito	O
fiel	O
à	O
aguardente	O
"	O
Águia Real	COISA
").	O
No dia 30 de Novembro	TEMPO
morre	O
aos	O
47 anos	VALOR
.	O
Nos últimos momentos	TEMPO
da	O
sua	O
vida	O
pede	O
os	O
óculos	O
e	O
clama	O
pelos	O
seus	O
heterónimos.	O
A	O
sua	O
última	O
frase	O
é	O
escrita	O
no	O
idioma	O
no	O
qual	O
foi	O
educado,	O
o	O
inglês:	O
I	O
know	O
not	O
what	O
tomorrow	O
will	O
bring	O
("Eu	O
não	O
sei	O
o	O
que	O
o	O
amanhã	O
trará").	O
Legado	O
[...]	O
Analogamente	O
a	O
Pompeu	PESSOA
que	O
disse	O
que	O
"navegar	O
é	O
preciso;	O
viver	O
não	O
é	O
preciso",	O
Pessoa	PESSOA
diz,	O
no	O
poema	O
,	O
que	O
"viver	O
não	O
é	O
necessário;	O
o	O
que	O
é	O
necessário	O
é	O
criar".	O
Outra	O
interpretação	O
comum	O
deste	O
poema	O
diz	O
respeito	O
ao	O
fato	O
de	O
que	O
a	O
navegação	O
foi	O
resultado	O
de	O
uma	O
atitude	O
racionalista	O
do	O
mundo	O
ocidental	O
(a	O
navegação	O
exigiria	O
precisão)	O
enquanto	O
a	O
vida	O
poderia	O
dispensar	O
tal	O
precisão.	O
Sobre	O
Fernando Pessoa	PESSOA
,	O
o	O
poeta	O
mexicano	O
ganhador	O
do	O
Nobel de Literatura	OUTRO
Octavio Paz	PESSOA
diz	O
que	O
"os	O
poetas	O
não	O
têm	O
biografia.	O
Sua	O
obra	O
é	O
sua	O
biografia"	O
e	O
que,	O
no	O
caso	O
do	O
poeta	O
português,	O
"nada	O
em	O
sua	O
vida	O
é	O
surpreendente	O
---	O
nada,	O
exceto	O
seus	O
poemas".	O
O	O
crítico	O
literário	O
estadunidense	O
Harold Bloom	PESSOA
considerou-o,	O
no	O
seu	O
livro	O
The Western Canon	OBRA
("	O
O Cânone Ocidental	OBRA
"),	O
o	O
mais	O
representativo	O
poeta	O
do século XX	TEMPO
,	O
ao	O
lado	O
do	O
chileno	O
Pablo Neruda	PESSOA
.[3]	O
Na	O
comemoração	O
do	O
centenário	O
do	O
seu	O
nascimento	O
em 1988	TEMPO
,	O
seu	O
corpo	O
foi	O
transladado	O
para	O
o	O
Mosteiro dos Jerónimos	LOCAL
,	O
confirmando	O
o	O
reconhecimento	O
que	O
não	O
teve	O
em	O
vida.	O
[editar]	O
Pessoa	PESSOA
e	O
o	O
ocultismo	O
Fernando Pessoa	PESSOA
possuía	O
ligações	O
com	O
o	O
ocultismo	O
e	O
o	O
misticismo,	O
salientando-se	O
a	O
Maçonaria	ABSTRACCAO
e	O
a	O
Rosa-Cruz	ABSTRACCAO
(embora	O
não	O
se	O
conheça	O
qualquer	O
filiação	O
concreta	O
em	O
Loja	ORGANIZACAO
ou	O
Fraternidade	ORGANIZACAO
destas	O
escolas	O
de	O
pensamento),	O
havendo	O
inclusive	O
defendido	O
publicamente	O
as	O
organizações	O
iniciáticas,	O
no	O
Diário de Lisboa	LOCAL
,	O
de 4 de fevereiro de 1935	TEMPO
,	O
contra	O
ataques	O
por	O
parte	O
da	O
ditadura	O
do	O
Estado Novo	ORGANIZACAO
.	O
O	O
seu	O
poema	O
hermético	O
mais	O
conhecido	O
e	O
apreciado	O
entre	O
os	O
estudantes	O
de	O
esoterismo	O
intitula-se	O
"	O
No Túmulo de Christian Rosenkreutz	ABSTRACCAO
".	O
Tinha	O
o	O
hábito	O
de	O
fazer	O
consultas	O
astrológicas	O
para	O
si	O
mesmo	O
(de	O
acordo	O
com	O
a	O
sua	O
certidão	O
de	O
nascimento,	O
nasceu	O
às 15h20	TEMPO
;	O
tinha	O
ascendente	O
Escorpião	OUTRO
e	O
o	O
Sol	OUTRO
em	O
Gémeos	OUTRO
).	O
Realizou	O
mais	O
de	O
mil	O
horóscopos.	O
Certa	O
vez,	O
lendo	O
uma	O
publicação	O
inglesa	O
do	O
famoso	O
ocultista	O
Aleister Crowley	PESSOA
,	O
Fernando	PESSOA
encontrou	O
erros	O
no	O
horóscopo	O
e	O
escreveu	O
ao	O
inglês	O
para	O
corrigi-lo,	O
já	O
que	O
era	O
um	O
conhecedor	O
e	O
praticante	O
da	O
astrologia,	O
conhecimentos	O
estes	O
que	O
impressionaram	O
Crowley	PESSOA
e,	O
como	O
gostava	O
de	O
viagens,	O
o	O
fizeram	O
ir	O
até	O
Portugal	LOCAL
para	O
conhecer	O
o	O
poeta.	O
Junto	O
com	O
ele	O
veio	O
a	O
maga	O
alemã	O
Miss Jaeger	PESSOA
,	O
que	O
passou	O
a	O
escrever	O
cartas	O
a	O
Fernando	PESSOA
assinando	O
com	O
um	O
pseudônimo	O
ocultista.	O
O	O
encontro	O
não	O
foi	O
muito	O
amigável,	O
dados	O
os	O
graves	O
desequilíbrios	O
psíquico	O
e	O
espiritual	O
que	O
Crowley	PESSOA
sofria	O
e	O
---	O
apesar	O
disso	O
---	O
ensinava.	O
Prioridades	O
1.	O
Revisão	O
do	O
mecanismo	O
comunitário	O
de	O
protecção	O
civil	O
Desde 2005	TEMPO
,	O
na	O
sequência	O
de	O
uma	O
proposta	O
da	O
Comissão Europeia	ORGANIZACAO
,	O
o	O
Mecanismo Comunitário de Protecção Civil	OBRA
foi	O
alvo	O
de	O
uma	O
profunda	O
revisão,	O
a	O
qual	O
decorre	O
também	O
do	O
enquadramento	O
motivado	O
pelo	O
novo	O
Instrumento Financeiro para a Protecção Civil	OBRA
recentemente	O
aprovado.	O
O	O
acordo	O
político	O
quanto	O
à	O
revisão	O
foi	O
obtido	O
durante	O
a	O
Presidência Alemã	ACONTECIMENTO
,	O
tendo	O
cabido	O
a	O
Portugal	ORGANIZACAO
concluir	O
o	O
processo	O
de	O
revisão.	O
Com	O
a	O
adopção	O
da	O
revisão	O
do	O
Mecanismo	OBRA
no	O
Conselho de Justiça e Assuntos Internos	ORGANIZACAO
de 8 de Novembro	TEMPO
,	O
este	O
processo	O
ficou	O
concluído,	O
passando	O
a	O
União	ORGANIZACAO
a	O
ficar	O
dotado	O
de	O
um	O
Mecanismo	OBRA
mais	O
expedito	O
para	O
resposta	O
a	O
emergências	O
graves.	O
As	O
principais	O
novidades	O
do	O
Mecanismo	OBRA
são	O
a	O
clarificação	O
de	O
competências	O
entre	O
a	O
Comissão	ORGANIZACAO
e	O
a	O
Presidência	ORGANIZACAO
no	O
quadro	O
de	O
intervenções	O
em	O
países	O
terceiros,	O
a	O
existência	O
de	O
competências	O
comunitárias	O
ao	O
nível	O
do	O
transporte	O
e	O
a	O
criação,	O
numa	O
base	O
voluntária,	O
de	O
módulos	O
de	O
protecção	O
civil.	O
2.	O
Sistemas de Alerta Precoce	OBRA
A	O
necessidade	O
de	O
melhorar	O
os	O
actuais	O
ou	O
de	O
estabelecer	O
novos	O
Sistemas de Alerta Precoce	OBRA
na	O
União Europeia	LOCAL
foi	O
reconhecida	O
pelo	O
Conselho	ORGANIZACAO
em	O
diversas	O
ocasiões	O
.	O
Em	O
particular,	O
o	O
Conselho	ORGANIZACAO
adoptou,	O
em 2005	TEMPO
,	O
o	O
Programa de Acção para Tsunamis	OBRA
e	O
afirmou	O
que	O
«A	O
Comissão	ORGANIZACAO
é	O
convidada	O
a	O
fazer	O
propostas	O
[envolvendo]	O
a	O
criação	O
de	O
um	O
sistema	O
de	O
detecção	O
e	O
alerta	O
precoce	O
(...)	O
para	O
o	O
Mediterrâneo	LOCAL
e	O
o	O
Atlântico	LOCAL
».	O
Mais	O
recentemente,	O
o	O
Instrumento Financeiro para a Protecção Civil	OBRA
definiu	O
que	O
a	O
criação	O
de	O
um	O
sistema	O
de	O
detecção	O
e	O
alerta	O
precoce	O
é	O
elegível	O
para	O
assistência	O
financeira	O
através	O
de	O
acções	O
como	O
estudos,	O
avaliações	O
e	O
estabelecimento	O
de	O
interligações.	O
Para	O
contribuir	O
para	O
este	O
debate,	O
a	O
ANPC	ORGANIZACAO
realizou,	O
de 15 a 18 de Julho	TEMPO
,	O
em	O
Albufeira	LOCAL
,	O
um	O
seminário	O
sobre	O
Sistemas de Alerta Precoce	ABSTRACCAO
,	O
o	O
qual	O
reuniu	O
cerca de 120	VALOR
especialistas	O
da	O
maior	O
parte	O
dos	O
Estados-Membros	LOCAL
e	O
no	O
qual	O
se	O
procurou:	O
-	O
discutir	O
o	O
estado	O
da	O
arte	O
quanto	O
a	O
sistemas	O
de	O
alerta;	O
-	O
identificar	O
lacunas	O
existentes	O
no	O
espaço	O
da	O
União Europeia	LOCAL
(ex:	O
sistema	O
de	O
alerta	O
precoce	O
para	O
tsunamis)	O
e	O
delinear	O
as	O
bases	O
para	O
um	O
Plano de Acção	OBRA
destinado	O
a	O
suprir	O
as	O
lacunas	O
identificadas;	O
-	O
debater	O
assuntos	O
transversais,	O
tais	O
como	O
o	O
desenvolvimento	O
de	O
directrizes	O
para	O
o	O
estabelecimento	O
de	O
sinais	O
comuns	O
de	O
alerta	O
a	O
nível	O
europeu.	O
Com	O
base	O
nas	O
conclusões	O
do	O
seminário	O
e	O
nos	O
resultados	O
dos	O
trabalhos	O
desenvolvidos	O
pela	O
Comissão	ORGANIZACAO
,	O
ao	O
nível	O
de	O
grupo	O
de	O
peritos,	O
foi	O
possível	O
obter	O
acordo	O
sobre	O
dois	O
documentos	O
de	O
adoptados	O
no	O
Conselho JAI	ACONTECIMENTO
de 5/6 de Dezembro	TEMPO
.	O
Um	O
desses	O
documentos	O
(	O
Conclusões do Conselho sobre o desenvolvimento e estabelecimento de sistemas de alerta precoce na UE	OBRA
)	O
segue	O
uma	O
abordagem	O
global	O
multi-riscos,	O
enquanto	O
o	O
outro	O
(	O
Conclusões do Conselho sobre o desenvolvimento de um sistema de alerta precoce para tsunamis no Atlântico Nordeste e no Mediterrâneo	OBRA
)	O
direcciona	O
as	O
atenções	O
para	O
o	O
risco	O
de	O
tsunamis.	O
Ambos	O
os	O
documentos	O
contêm	O
diversas	O
propostas	O
de	O
actuação	O
futura	O
por	O
parte	O
da	O
Comissão	ORGANIZACAO
e	O
dos	O
Estados-Membros	ORGANIZACAO
.	O
3.	O
Cooperação	O
com	O
No	O
campo	O
da	O
Protecção Civil	ABSTRACCAO
,	O
UE	ORGANIZACAO
e	O
África	ORGANIZACAO
partilham	O
uma	O
série	O
de	O
preocupações	O
e	O
riscos	O
comuns,	O
maioritariamente	O
na	O
região	O
.	O
Estes	O
riscos	O
estão	O
particularmente	O
relacionados	O
com	O
os	O
incêndios	O
florestais,	O
sismos	O
e	O
tsunamis,	O
acidentes	O
químicos	O
e,	O
também,	O
ameaças	O
terroristas.	O
Por	O
outro	O
lado,	O
é	O
também	O
importante	O
sublinhar	O
o	O
facto	O
de	O
que	O
o	O
Mecanismo Comunitário de Protecção Civil	OBRA
já	O
interveio	O
por diversas vezes	TEMPO
nesta	O
região	O
(ex:	O
sismos	O
da	O
Argélia	LOCAL
e	O
de	O
Marrocos	LOCAL
)	O
e	O
diversos	O
Estados-Membros	ORGANIZACAO
mantêm	O
acordos	O
bilaterais	O
de	O
cooperação	O
com	O
os	O
,	O
que	O
conduziram	O
a	O
missões	O
de	O
assistência	O
mútua	O
durante	O
emergências	O
passadas.	O
Existe,	O
pois,	O
espaço	O
mais	O
do	O
que	O
suficiente	O
e	O
vontade	O
comum	O
para	O
uma	O
cooperação	O
mais	O
profunda	O
e	O
forte	O
entre	O
a	O
UE	ORGANIZACAO
e	O
África	ORGANIZACAO
no	O
campo	O
da	O
protecção	O
civil,	O
nomeadamente	O
com	O
os	O
parceiros	O
do	O
Mediterrâneo	LOCAL
.	O
Assim,	O
pretendeu-se	O
reforçar	O
a	O
cooperação	O
com	O
os	O
países	O
do	O
Mediterrâneo Sul	LOCAL
,	O
através	O
de	O
acções	O
tais	O
como	O
a	O
partilha	O
de	O
boas	O
práticas	O
e	O
informação	O
sobre	O
riscos	O
comuns,	O
cooperação	O
nos	O
sistemas	O
de	O
alerta	O
precoce	O
ou	O
exercícios	O
conjuntos.	O
De	O
forma	O
a	O
permitir	O
uma	O
mais	O
abrangente	O
troca	O
de	O
pontos	O
de	O
vista	O
neste	O
campo,	O
realizou-se	O
no dia 24 de Outubro	TEMPO
,	O
no	O
Porto	LOCAL
,	O
uma	O
reunião	O
informal	O
entre	O
os	O
e	O
os	O
.	O
Essa	O
reunião	O
permitiu	O
concluir	O
da	O
existência	O
de	O
abertura	O
para	O
um	O
trabalho	O
comum	O
futuro,	O
o	O
qual,	O
numa	O
primeira	O
fase,	O
deverá	O
estar	O
integrado	O
do	O
Programa para a Prevenção e Redução de Desastres	OBRA
do	O
Projecto Euromed	OBRA
e,	O
numa	O
segunda	O
fase,	O
deverá	O
visar	O
a	O
inclusão	O
de	O
países	O
do	O
Mediterrâneo	LOCAL
no	O
Mecanismo Comunitário de Protecção Civil	OBRA
.	O
4.	O
Consenso	O
Europeu	O
sobre	O
Ajuda	O
Humanitária	O
Na	O
sequência	O
de	O
uma	O
da	O
Comissão	ORGANIZACAO
,	O
o	O
Conselho	ORGANIZACAO
discutiu,	O
no	O
seu	O
grupo	O
de	O
Trabalho	O
de	O
Cooperação e Desenvolvimento	ABSTRACCAO
(	O
CODEV	ORGANIZACAO
)	O
uma	O
proposta	O
de	O
Consenso Europeu sobre Ajuda Humanitária	OBRA
.	O
Tal	O
documento	O
contém	O
referências	O
à	O
actuação	O
da	O
protecção	O
civil	O
nos	O
contextos	O
de	O
crises	O
humanitárias,	O
pelo	O
que	O
foi	O
também	O
discutido	O
no	O
Grupo de Trabalho PROCIV	ORGANIZACAO
,	O
tendo	O
sido	O
produzido	O
um	O
aconselhamento	O
em Julho	TEMPO
.	O
Após	O
intensas	O
negociações,	O
o	O
Consenso Europeu	OBRA
foi	O
adoptado	O
pelo	O
CAGRE	ORGANIZACAO
em 20 de Novembro	TEMPO
,	O
tendo-se	O
conseguido	O
que,	O
na	O
sua	O
versão	O
final,	O
o	O
Consenso	OBRA
não	O
imponha	O
limitações	O
ao	O
uso	O
de	O
recursos	O
de	O
protecção	O
civil	O
nos	O
cenários	O
de	O
desastres	O
naturais,	O
tecnológicos	O
e	O
ambientais	O
em tempo	TEMPO
de	O
paz.	O
No	O
entanto,	O
para	O
situações	O
de	O
emergências	O
complexas	O
(conflitos	O
ou	O
situações	O
de	O
fragilidade)	O
o	O
uso	O
de	O
meios	O
de	O
protecção	O
civil	O
acabou	O
por	O
ser	O
considerado	O
como	O
excepcional.	O
5.	O
Revisão	O
das	O
Directrizes de Oslo	OBRA
As	O
Directrizes de Oslo	OBRA
são	O
um	O
documento	O
das	O
Nações Unidas	ORGANIZACAO
,	O
destinado	O
a	O
orientar	O
o	O
uso	O
de	O
meios	O
militares	O
e	O
da	O
defesa	O
civil	O
nos	O
cenários	O
de	O
emergências	O
naturais,	O
tecnológicas	O
ou	O
ambientais	O
em tempo	TEMPO
de	O
paz.	O
Aquando	O
da	O
última	O
revisão	O
destas	O
directrizes,	O
em 2006	TEMPO
,	O
os	O
recursos	O
de	O
protecção	O
civil	O
foram	O
englobados	O
no	O
mesmo	O
grupo	O
dos	O
recursos	O
militares,	O
implicando	O
que	O
apenas	O
poderiam	O
ser	O
utilizados	O
como	O
«último	O
recurso»,	O
após	O
esgotamento	O
de	O
outras	O
alternativas	O
civis.	O
Conscientes	O
de	O
que	O
tal	O
regra	O
contradiria	O
o	O
princípio	O
básico	O
de	O
actuação	O
da	O
protecção	O
civil	O
(resposta	O
rápida	O
e	O
imediata	O
após	O
uma	O
emergência),	O
os	O
Estados-Membros	ORGANIZACAO
e	O
a	O
Comissão Europeia	ORGANIZACAO
desenvolveram	O
diversas	O
diligências	O
procurando	O
obter	O
uma	O
clarificação/revisão	O
de	O
tais	O
Directrizes	OBRA
junto	O
da	O
UN/OCHA	ORGANIZACAO
.	O
Em	O
particular,	O
foi	O
obtido	O
acordo	O
no	O
Grupo de Trabalho PROCIV	PESSOA
quanto	O
a	O
uma	O
abordagem	O
global	O
dos	O
Estados-Membros	ORGANIZACAO
sobre	O
esta	O
matéria.	O
Nesta	O
sequência,	O
foi	O
realizada	O
uma	O
reunião	O
com	O
a	O
UN/OCHA	ORGANIZACAO
a 28	TEMPO
e	O
29 de Novembro	TEMPO
,	O
a	O
qual	O
permitiu	O
adoptar	O
uma	O
revisão	O
das	O
Directrizes	OBRA
que	O
clarifica	O
o	O
princípio	O
do	O
último	O
recurso,	O
garantindo	O
um	O
tratamento	O
diferenciado	O
para	O
os	O
recursos	O
de	O
Protecção Civil	ABSTRACCAO
.	O
6.	O
Infra-estruturas	O
críticas	O
As	O
conclusões	O
do	O
Conselho	ORGANIZACAO
em	O
matéria	O
«de	O
prevenção,	O
de	O
preparação	O
para	O
intervir	O
e	O
de	O
resposta	O
a	O
atentados	O
terroristas»	O
e	O
o	O
«programa	O
de	O
solidariedade	O
da	O
União Europeia	ORGANIZACAO
respeitante	O
às	O
consequências	O
das	O
ameaças	O
e	O
dos	O
atentados	O
terroristas",	O
adoptado	O
pelo	O
Conselho	ORGANIZACAO
em Dezembro de 2004	TEMPO
,	O
apoiaram	O
a	O
elaboração	O
de	O
um	O
Programa Europeu para a Protecção das Infra-Estruturas Críticas	OBRA
e	O
a	O
criação	O
de	O
uma	O
Rede de Alerta para as Infra-estruturas Críticas	OBRA
.	O
Neste	O
sentido,	O
em Dezembro de 2006	TEMPO
,	O
a	O
Comissão	ORGANIZACAO
apresentou	O
uma	O
proposta	O
de	O
Directiva do Conselho	OBRA
,	O
na	O
qual	O
se	O
propõem	O
medidas	O
para	O
a	O
identificação	O
e	O
designação	O
das	O
infra	O
estruturas	O
críticas	O
europeias	O
e	O
para	O
a	O
avaliação	O
da	O
necessidade	O
de	O
melhorar	O
a	O
sua	O
protecção,	O
sendo	O
que	O
são	O
abrangidas	O
aquelas	O
cuja	O
perturbação	O
ou	O
destruição	O
afectaria	O
dois	O
ou	O
mais	O
Estados-Membros	ORGANIZACAO
